,client_id,Variation,visitor_id,tenure_group,clnt_tenure_mnth,clnt_age,gendr,gendr_num,invalid_sequence,converted,num_invalid_steps,first_invalid_step,last_invalid_step,wrong_steps,invalid_rate
21100,4999406,control,610710832_42742425070,long_tenure,153.0,44.0,M,1.0,True,1,7,start,confirm,7,0.0
21102,4999703,test,599622547_5736392560,short_tenure,125.0,48.0,M,1.0,True,0,13,start,step_1,13,0.0
21104,4999834,control,970289297_30758609439,long_tenure,165.0,86.0,F,0.0,True,0,7,start,step_2,7,0.0
21106,5000366,test,531757642_80440346964,long_tenure,154.0,30.0,F,0.0,True,0,3,start,start,3,0.0
21107,5000403,control,321778585_6509973563,short_tenure,59.0,23.0,U,,True,0,7,start,step_2,7,0.0
21109,5000579,control,161926378_15640443449,long_tenure,260.0,57.5,M,1.0,True,1,8,start,confirm,8,0.0
21110,5001148,test,294235298_30732641777,short_tenure,97.0,54.0,U,,True,0,7,start,start,7,0.0
21111,5001250,test,220854030_19430696663,short_tenure,91.0,46.5,U,,True,0,9,start,start,9,0.0
21114,5001736,test,183338265_93978788772,long_tenure,142.0,72.5,F,0.0,True,1,10,start,confirm,10,0.0
21115,5001831,test,685205811_60261386806,long_tenure,576.0,42.0,F,0.0,True,1,8,start,confirm,8,0.0
21116,5001947,test,648484493_93208482610,short_tenure,120.0,54.0,M,1.0,True,1,8,start,confirm,8,0.0
21117,5002060,control,908468200_5656622215,short_tenure,86.0,51.5,U,,True,1,9,start,confirm,9,0.0
21118,5002894,test,299822448_43235254166,short_tenure,106.0,55.0,U,,True,0,12,start,start,12,0.0
21119,5002974,control,690921327_38487619804,short_tenure,80.0,59.0,U,,True,0,9,start,step_3,9,0.0
21122,5003348,control,951234064_74933114670,short_tenure,72.0,87.0,F,0.0,True,1,7,start,confirm,7,0.0
21124,5004277,test,942321885_19962275941,long_tenure,196.0,54.5,F,0.0,True,1,9,start,confirm,9,0.0
21125,5004417,control,466563977_39453472338,long_tenure,275.0,61.0,M,1.0,True,1,14,start,confirm,14,0.0
21126,5004515,test,634170776_26532297839,long_tenure,258.0,53.5,M,1.0,True,1,22,start,confirm,22,0.0
21127,5004592,test,560870435_55929944423,short_tenure,91.0,67.0,U,,True,0,4,start,step_1,4,0.0
21128,5004793,test,937925103_31776155004,long_tenure,310.0,59.5,F,0.0,True,0,6,start,step_1,6,0.0
21136,5006470,test,661227609_90719483460,long_tenure,194.0,62.0,M,1.0,True,0,11,start,step_1,11,0.0
21137,5006616,control,574143544_82505245349,short_tenure,110.0,73.5,M,1.0,True,1,8,start,confirm,8,0.0
21139,5007194,control,24315673_9436402505,short_tenure,60.0,31.5,U,,True,1,8,start,confirm,8,0.0
21147,5008718,control,504423708_50814623353,long_tenure,189.0,55.5,F,0.0,True,0,12,start,step_1,12,0.0
21148,5008750,test,85986180_53584307827,short_tenure,87.0,32.0,U,,True,0,10,start,start,10,0.0
21151,5011535,control,736141605_84886626351,long_tenure,248.0,53.0,F,0.0,True,0,8,start,step_2,8,0.0
21152,5011814,test,420735739_38115814330,long_tenure,197.0,35.5,F,0.0,True,0,7,start,step_1,7,0.0
21153,5011864,control,615895552_40574884853,long_tenure,166.0,63.5,F,0.0,True,1,12,start,confirm,12,0.0
21156,5012526,control,616648915_53013861762,long_tenure,207.0,35.5,M,1.0,True,0,7,start,step_1,7,0.0
21168,5014989,test,920464653_56704818371,long_tenure,194.0,50.5,M,1.0,True,1,13,start,confirm,13,0.0
21169,5015182,control,519230686_92670975711,long_tenure,155.0,60.5,M,1.0,True,0,6,start,start,6,0.0
21171,5015780,test,226486001_87035301613,short_tenure,88.0,54.0,U,,True,0,7,start,start,7,0.0
21172,5016037,control,21200655_5733651696,short_tenure,34.0,40.0,U,,True,1,16,start,confirm,16,0.0
21173,5016208,control,11197936_99824608862,long_tenure,186.0,60.5,M,1.0,True,0,13,start,step_1,13,0.0
21180,5016978,test,602256138_93949154701,long_tenure,151.0,30.0,M,1.0,True,1,7,start,confirm,7,0.0
21188,5018608,control,826991916_23575214066,short_tenure,117.0,43.0,F,0.0,True,1,10,start,confirm,10,0.0
21189,5018692,test,325209579_50968680068,long_tenure,163.0,29.5,M,1.0,True,1,12,start,confirm,12,0.0
21190,5019189,test,814401663_15053309670,short_tenure,137.0,30.0,M,1.0,True,1,8,start,confirm,8,0.0
21194,5019475,test,470781323_13871499141,short_tenure,64.0,29.0,U,,True,0,6,start,step_3,6,0.0
21196,5019518,test,132826348_63635819014,long_tenure,193.0,43.5,F,0.0,True,1,9,start,confirm,9,0.0
21197,5019568,test,625348320_99817366574,long_tenure,166.0,32.0,M,1.0,True,1,16,start,confirm,16,0.0
21201,5020419,control,697202659_75172085171,short_tenure,92.0,62.0,U,,True,1,7,start,confirm,7,0.0
21202,5020449,control,803143862_17136155877,short_tenure,125.0,42.0,M,1.0,True,0,6,start,start,6,0.0
21205,5021259,control,340373445_94736984196,short_tenure,98.0,69.5,M,1.0,True,1,7,start,confirm,7,0.0
21207,5022082,test,394569059_6721047521,short_tenure,87.0,50.5,U,,True,1,7,start,confirm,7,0.0
21210,5022977,test,893896117_34768061260,short_tenure,70.0,53.0,U,,True,0,10,start,start,10,0.0
21212,5023117,test,466389680_89636478437,long_tenure,237.0,26.5,M,1.0,True,0,7,start,step_1,7,0.0
21213,5023186,control,280436126_22175324612,long_tenure,166.0,61.5,F,0.0,True,1,7,start,confirm,7,0.0
21215,5023798,control,730690261_20812384131,short_tenure,64.0,68.0,U,,True,0,12,start,step_2,12,0.0
21216,5023917,control,896893890_796547444,long_tenure,155.0,42.0,F,0.0,True,1,10,start,confirm,10,0.0
21217,5023925,test,525656394_43763375348,short_tenure,106.0,42.5,F,0.0,True,1,15,start,confirm,15,0.0
21222,5025010,test,964497779_91050488631,long_tenure,193.0,28.5,M,1.0,True,1,9,start,confirm,9,0.0
21224,5025164,test,538400290_494495446,long_tenure,179.0,34.0,M,1.0,True,0,4,start,start,4,0.0
21227,5025948,control,127195479_14418662205,long_tenure,214.0,68.5,F,0.0,True,0,10,start,start,10,0.0
21230,5026927,test,559875075_67189135638,short_tenure,69.0,22.5,U,,True,1,11,start,confirm,11,0.0
21231,5027502,test,956654621_71684654068,long_tenure,195.0,33.5,F,0.0,True,1,7,start,confirm,7,0.0
21232,5027583,test,738590853_45093514893,short_tenure,71.0,76.0,U,,True,1,9,start,confirm,9,0.0
21235,5028215,test,372132839_76576715997,long_tenure,180.0,55.0,M,1.0,True,0,7,start,start,7,0.0
21241,5030589,test,799011956_69973757411,long_tenure,185.0,52.5,F,0.0,True,1,16,start,confirm,16,0.0
21242,5031420,control,187836765_78911771670,short_tenure,58.0,55.0,U,,True,0,5,start,start,5,0.0
21243,5031582,test,145261447_58775130259,short_tenure,110.0,67.5,M,1.0,True,0,10,start,start,10,0.0
21245,5031797,test,656845604_1981153880,long_tenure,170.0,36.0,F,0.0,True,1,12,start,confirm,12,0.0
21251,5033441,control,907259633_48570119,short_tenure,106.0,65.0,F,0.0,True,0,10,start,step_1,10,0.0
21254,5033724,test,240667279_27804291732,long_tenure,190.0,41.5,M,1.0,True,1,8,start,confirm,8,0.0
21257,5034259,test,17607130_33031455807,long_tenure,276.0,69.0,F,0.0,True,0,5,start,start,5,0.0
21262,5036055,control,480862669_62288225262,short_tenure,125.0,37.5,F,0.0,True,0,6,start,start,6,0.0
21265,5036404,test,869105795_65647162265,short_tenure,123.0,27.5,M,1.0,True,1,9,start,confirm,9,0.0
21266,5036513,test,832872720_8227402229,short_tenure,57.0,51.0,U,,True,1,10,start,confirm,10,0.0
21267,5036673,control,231683156_7679839027,long_tenure,253.0,62.0,F,0.0,True,1,14,start,confirm,14,0.0
21269,5036766,test,875170858_48475144938,short_tenure,73.0,32.5,U,,True,1,8,start,confirm,8,0.0
21272,5038429,control,341407971_20402727761,long_tenure,146.0,66.5,M,1.0,True,1,9,start,confirm,9,0.0
21277,5040199,test,186626533_33730795109,long_tenure,156.0,51.0,F,0.0,True,0,3,start,start,3,0.0
21281,5040726,test,445955575_61197530533,long_tenure,144.0,64.0,F,0.0,True,0,10,start,start,10,1.0
21282,5040870,test,973226520_86688169999,long_tenure,217.0,59.5,M,1.0,True,1,7,start,confirm,7,0.0
21283,5040886,test,721550143_52466408721,short_tenure,59.0,22.5,U,,True,1,8,start,confirm,8,0.0
21285,5040920,test,627368282_70811517087,long_tenure,158.0,56.5,M,1.0,True,1,13,start,confirm,13,0.0
21286,5041136,test,316159615_90427189955,long_tenure,178.0,39.5,F,0.0,True,1,7,start,confirm,7,0.0
21291,5042813,test,922722930_53047670769,long_tenure,178.0,37.0,M,1.0,True,1,9,start,confirm,9,0.0
21293,5044143,control,128398695_68217463328,short_tenure,68.0,37.5,M,1.0,True,1,9,start,confirm,9,0.0
21294,5044959,control,671864955_83925002289,short_tenure,71.0,21.5,U,,True,1,7,start,confirm,7,0.0
21295,5045208,test,150311469_59819522988,long_tenure,198.0,55.5,M,1.0,True,1,9,start,confirm,9,0.0
21298,5046613,control,866400637_93712474753,long_tenure,189.0,59.5,F,0.0,True,1,9,start,confirm,9,0.0
21299,5047055,test,769828579_77924475603,short_tenure,131.0,38.0,F,0.0,True,1,10,start,confirm,10,0.0
21300,5048372,test,831078751_49332030698,long_tenure,139.0,47.0,M,1.0,True,0,6,start,step_1,6,0.0
21302,5048549,control,216108876_95677512979,long_tenure,160.0,29.0,F,0.0,True,0,5,start,step_2,5,0.0
21303,5049084,test,573128439_54768839133,long_tenure,277.0,20.0,M,1.0,True,0,3,start,start,3,0.0
21308,5050473,control,878826184_88417795604,long_tenure,270.0,72.0,M,1.0,True,0,7,start,step_1,7,0.0
21311,5051157,test,822074930_36522754572,short_tenure,51.0,39.5,U,,True,1,23,start,confirm,23,0.0
21313,5051667,test,942937682_44355690890,short_tenure,118.0,50.5,F,0.0,True,1,10,start,confirm,10,0.0
21328,5055067,control,444480889_6844710552,short_tenure,97.0,58.5,U,,True,1,7,start,confirm,7,0.0
21330,5055138,test,388272472_93689686045,short_tenure,125.0,48.5,F,0.0,True,1,7,start,confirm,7,0.0
21332,5055614,test,615453060_17275292733,long_tenure,277.0,83.0,U,,True,0,5,start,start,5,0.0
21335,5056707,control,584135748_93591712139,short_tenure,75.0,79.5,F,0.0,True,1,14,start,confirm,14,0.0
21336,5056977,control,667305298_89138905728,short_tenure,135.0,65.5,U,,True,0,7,start,step_1,7,0.0
21340,5058514,control,814278987_32419426603,short_tenure,73.0,31.0,M,1.0,True,0,15,start,step_2,15,0.0
21341,5058586,control,323806085_89377150425,long_tenure,193.0,40.5,U,,True,1,11,start,confirm,11,0.0
21343,5058901,test,478323616_47066395440,long_tenure,195.0,48.5,F,0.0,True,1,9,start,confirm,9,0.0
21346,5059105,test,75328056_24540746014,long_tenure,154.0,60.0,M,1.0,True,0,5,start,start,5,0.0
21347,5059283,test,444319085_77851940251,short_tenure,83.0,57.0,U,,True,1,13,start,confirm,13,0.0
21348,5059558,test,463059244_88850623782,short_tenure,58.0,63.0,F,0.0,True,0,5,start,start,5,0.0
21350,5060221,control,208579669_41560279059,long_tenure,189.0,74.0,F,0.0,True,0,5,start,start,5,0.0
21351,5060779,test,714076845_66959844509,long_tenure,179.0,36.5,M,1.0,True,1,7,start,confirm,7,0.0
21354,5061291,test,795126523_51731119656,short_tenure,62.0,23.5,U,,True,1,12,start,confirm,12,0.0
21355,5061874,test,404196887_76865800107,long_tenure,188.0,44.5,M,1.0,True,1,9,start,confirm,9,0.0
21356,5062093,control,104007204_50388076721,short_tenure,89.0,43.0,U,,True,0,5,start,start,5,0.0
21357,5062297,test,332965437_62776955211,short_tenure,120.0,68.0,F,0.0,True,0,6,start,step_1,6,0.0
21361,5062808,control,315529960_60624036326,short_tenure,126.0,28.5,M,1.0,True,1,9,start,confirm,9,0.0
21364,5064285,control,421592859_64053962353,long_tenure,147.0,63.0,M,1.0,True,0,3,start,start,3,0.0
21366,5064401,control,799086159_21885003830,long_tenure,167.0,38.0,F,0.0,True,0,5,start,step_1,5,0.0
21370,5065031,test,255311758_48530915245,short_tenure,95.0,57.0,U,,True,0,8,start,start,8,0.0
21372,5065361,test,91922420_84902837595,long_tenure,155.0,42.0,M,1.0,True,0,9,start,start,9,0.0
21373,5065659,control,676816515_44868365954,short_tenure,76.0,55.0,U,,True,1,7,start,confirm,7,0.0
21375,5066008,test,405982089_46766839536,short_tenure,94.0,32.0,U,,True,0,3,start,start,3,0.0
21376,5066099,test,16869024_2149793652,short_tenure,60.0,27.5,U,,True,1,8,start,confirm,8,0.0
21377,5066162,control,558801827_18651110317,short_tenure,40.0,67.5,U,,True,1,10,start,confirm,10,0.0
21378,5066247,test,311394981_7687338602,long_tenure,353.0,23.5,M,1.0,True,0,10,start,step_3,10,0.0
21379,5066320,control,929978853_67521939106,short_tenure,105.0,23.5,M,1.0,True,0,8,start,start,8,0.0
21382,5067166,control,107911362_52304165558,long_tenure,168.0,65.5,U,,True,0,7,start,step_1,7,0.0
21386,5068244,control,655150173_51867184246,long_tenure,190.0,59.5,F,0.0,True,1,9,start,confirm,9,0.0
21393,5069290,test,196219251_70786487149,short_tenure,80.0,73.0,U,,True,0,11,start,start,11,0.0
21396,5069626,control,175964113_9391522119,short_tenure,124.0,26.5,F,0.0,True,0,7,start,step_1,7,0.0
21400,5070454,test,754279888_87346378058,long_tenure,266.0,63.5,U,,True,1,10,start,confirm,10,0.0
21403,5071121,test,666659293_35744084205,short_tenure,83.0,67.0,U,,True,0,5,start,start,5,0.0
21406,5071519,test,616134120_5805761750,long_tenure,197.0,59.5,F,0.0,True,1,18,start,confirm,18,0.0
21408,5072657,test,437384160_11672951532,short_tenure,105.0,33.5,M,1.0,True,0,6,start,start,6,0.0
21411,5073169,control,511560873_71934236197,short_tenure,96.0,48.0,U,,True,0,9,start,start,9,0.0
21415,5073391,control,713764274_58923705731,short_tenure,80.0,71.5,U,,True,1,8,start,confirm,8,0.0
21416,5073524,test,959650966_1738599521,short_tenure,127.0,31.5,F,0.0,True,1,7,start,confirm,7,0.0
21418,5073796,test,434398240_51948665677,long_tenure,301.0,30.0,M,1.0,True,1,7,start,confirm,7,0.0
21419,5074282,control,571386393_47928266714,long_tenure,161.0,46.5,F,0.0,True,0,7,start,step_1,7,0.0
21420,5074532,test,358734897_39860560634,long_tenure,139.0,45.0,F,0.0,True,0,6,start,step_2,6,0.0
21421,5074885,control,368611976_17296333667,short_tenure,73.0,65.5,F,0.0,True,1,9,start,confirm,9,0.0
21422,5074898,test,558349847_1305407368,long_tenure,177.0,41.5,F,0.0,True,1,19,start,confirm,19,0.0
21423,5075310,test,379453439_16580043523,long_tenure,275.0,67.0,F,0.0,True,0,5,start,start,5,0.0
21426,5075800,test,713980059_22266865009,long_tenure,185.0,34.5,F,0.0,True,1,21,start,confirm,21,0.0
21427,5076208,control,679389716_91592522931,short_tenure,98.0,71.0,U,,True,0,11,start,step_3,11,0.0
21429,5076559,test,253383855_48799926577,long_tenure,262.0,62.0,F,0.0,True,1,17,start,confirm,17,0.0
21430,5076713,test,119328427_88773891392,long_tenure,194.0,87.5,M,1.0,True,0,9,start,step_1,9,0.0
21433,5077246,control,938973004_22126603780,long_tenure,188.0,53.5,F,0.0,True,1,8,start,confirm,8,0.0
21434,5077611,control,619848937_60374509749,short_tenure,125.0,56.5,M,1.0,True,1,22,start,confirm,22,0.0
21439,5078210,control,225404547_90985402867,short_tenure,65.0,51.5,U,,True,0,14,start,start,14,0.0
21440,5078416,control,639912067_83259245078,short_tenure,78.0,39.5,U,,True,1,7,start,confirm,7,0.0
21441,5078488,control,238167878_90863672743,short_tenure,113.0,60.5,F,0.0,True,0,7,start,step_1,7,0.0
21445,5079554,test,576549218_60524497458,long_tenure,344.0,69.5,F,0.0,True,1,10,start,confirm,10,0.0
21447,5079665,test,645759176_37404393314,short_tenure,60.0,26.5,U,,True,1,9,start,confirm,9,0.0
21448,5079849,control,629958973_23780289923,long_tenure,175.0,30.0,F,0.0,True,0,9,start,start,9,0.0
21450,5080437,test,820738485_70133096418,short_tenure,108.0,31.0,F,0.0,True,0,3,start,start,3,0.0
21451,5080645,control,120332614_57232848083,long_tenure,143.0,45.5,M,1.0,True,1,10,start,confirm,10,0.0
21455,5081402,test,671709271_11940278536,long_tenure,152.0,44.5,M,1.0,True,1,9,start,confirm,9,0.0
21456,5081750,test,838302142_72453785445,short_tenure,127.0,55.5,F,0.0,True,1,11,start,confirm,11,0.0
21458,5082650,control,835051651_48227607918,short_tenure,90.0,32.0,U,,True,0,29,start,step_3,29,0.0
21461,5083257,test,435048223_37867856755,short_tenure,85.0,55.0,U,,True,0,5,start,step_1,5,0.0
21462,5083397,test,681075402_93250600239,short_tenure,62.0,43.0,F,0.0,True,0,12,start,start,12,0.0
21466,5084229,control,839573158_25913921581,long_tenure,287.0,64.5,M,1.0,True,0,10,start,step_1,10,0.0
21471,5085663,control,505450844_95571014587,long_tenure,396.0,76.5,M,1.0,True,1,9,start,confirm,9,0.0
21472,5085825,control,357627509_71788338298,long_tenure,284.0,61.5,U,,True,1,7,start,confirm,7,0.0
21474,5086236,test,808893623_16254061924,long_tenure,232.0,55.5,U,,True,0,9,start,step_1,9,0.0
21476,5086559,control,389432669_53868216939,short_tenure,106.0,34.5,F,0.0,True,1,9,start,confirm,9,0.0
21480,5087893,test,750041007_38290638359,short_tenure,138.0,44.0,F,0.0,True,0,5,start,step_1,5,0.0
21482,5088758,test,691659243_27206170721,short_tenure,82.0,52.0,U,,True,0,15,start,start,15,0.0
21483,5089510,control,300999217_82402226876,short_tenure,71.0,28.0,U,,True,1,7,start,confirm,7,0.0
21484,5089721,test,961731059_74337380174,long_tenure,294.0,51.5,M,1.0,True,1,11,start,confirm,11,0.0
21485,5090001,control,559727254_49126359021,short_tenure,46.0,67.0,U,,True,0,23,start,start,23,0.0
21487,5090277,test,975994983_4715445204,long_tenure,210.0,69.5,M,1.0,True,1,15,start,confirm,15,0.0
21490,5090640,test,320560678_37836185957,short_tenure,111.0,44.5,U,,True,1,19,start,confirm,19,0.0
21491,5090965,test,723754384_92262928597,short_tenure,106.0,66.5,M,1.0,True,1,8,start,confirm,8,0.0
21492,5091556,test,544011862_6645636689,short_tenure,48.0,70.0,M,1.0,True,0,6,start,step_3,6,0.0
21494,5091858,control,705454011_74054722838,short_tenure,71.0,65.0,M,1.0,True,0,9,start,start,9,0.0
21496,5092579,test,66765331_83787891646,short_tenure,111.0,50.5,F,0.0,True,1,11,start,confirm,11,0.0
21497,5092713,test,785384363_5539254008,long_tenure,239.0,25.5,M,1.0,True,1,17,start,confirm,17,0.0
21499,5092873,test,648455730_5426676517,long_tenure,238.0,62.5,M,1.0,True,1,13,start,confirm,13,0.0
21502,5093029,test,996880447_99680876741,short_tenure,124.0,37.5,M,1.0,True,1,21,start,confirm,21,0.0
21504,5093458,control,997867003_21429827356,long_tenure,155.0,51.0,F,0.0,True,0,4,start,step_1,4,0.0
21505,5093726,test,20117796_16949956729,short_tenure,106.0,53.0,M,1.0,True,0,5,start,start,5,0.0
21507,5093779,test,934363808_44985161609,long_tenure,258.0,50.0,M,1.0,True,0,4,start,start,4,0.0
21512,5094401,control,239959087_75404766385,short_tenure,83.0,25.5,U,,True,0,8,start,start,8,0.0
21514,5095048,control,76602975_56237679621,short_tenure,106.0,27.5,F,0.0,True,0,6,start,start,6,0.0
21518,5096028,control,863758074_71704177041,short_tenure,121.0,29.0,F,0.0,True,0,5,start,start,5,0.0
21519,5096776,test,842512228_66327021983,long_tenure,263.0,71.0,U,,True,0,7,start,step_1,7,0.0
21526,5097988,test,409982552_96475753082,short_tenure,73.0,45.5,U,,True,1,11,start,confirm,11,0.0
21528,5098714,control,596148611_45522935817,long_tenure,141.0,68.5,M,1.0,True,1,11,start,confirm,11,0.0
21529,5098792,control,826850975_1748699996,short_tenure,107.0,64.0,M,1.0,True,0,6,start,step_3,6,0.0
21530,5098851,test,397736692_88256187306,short_tenure,89.0,25.0,F,0.0,True,0,5,start,step_1,5,0.0
21531,5098915,control,165477183_81589501582,long_tenure,175.0,39.5,F,0.0,True,0,7,start,step_1,7,0.0
21532,5099251,control,987389094_93909501912,long_tenure,211.0,39.5,M,1.0,True,0,7,start,step_1,7,0.0
21536,5100032,control,901232027_13854215677,long_tenure,211.0,56.0,M,1.0,True,1,21,start,confirm,21,0.0
21539,5100305,test,941011028_74049276332,short_tenure,118.0,23.5,F,0.0,True,1,9,start,confirm,9,0.0
21540,5100333,control,284568664_41309760828,short_tenure,71.0,26.0,U,,True,1,11,start,confirm,11,0.0
21544,5100840,test,899042490_15404943253,long_tenure,186.0,27.5,M,1.0,True,1,7,start,confirm,7,0.0
21545,5100894,test,71135028_30663296829,short_tenure,72.0,61.5,U,,True,1,9,start,confirm,9,0.0
21546,5101135,test,334063983_76280993992,short_tenure,81.0,34.0,U,,True,0,7,start,start,7,0.0
21548,5101399,control,5011615_40782783500,short_tenure,85.0,41.0,M,1.0,True,0,7,start,start,7,0.0
21553,5101795,control,923765011_6449693202,long_tenure,227.0,47.0,F,0.0,True,0,9,start,start,9,0.0
21554,5102064,control,648474362_94865778040,short_tenure,121.0,55.5,M,1.0,True,1,7,start,confirm,7,0.0
21556,5102800,control,503742780_95113780243,short_tenure,120.0,29.0,F,0.0,True,1,8,start,confirm,8,0.0
21558,5102939,control,637077514_44316013939,short_tenure,85.0,29.0,U,,True,0,8,start,start,8,0.0
21561,5103018,control,559457031_60908464151,short_tenure,102.0,52.5,U,,True,1,14,start,confirm,14,0.0
21562,5103975,test,793736206_86999717053,long_tenure,220.0,34.5,M,1.0,True,1,8,start,confirm,8,0.0
